"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03722V04470","Type of Buyer","C03789V04537","Local Authority Area","UNIT","VALUE"
"CRP08C2","Median Price","2021","2021","01","Filings","-","All buyer types","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","300000"
"CRP08C2","Median Price","2021","2021","01","Filings","-","All buyer types","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","176500"
"CRP08C2","Median Price","2021","2021","01","Filings","-","All buyer types","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","160500"
"CRP08C2","Median Price","2021","2021","01","Filings","-","All buyer types","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","185000"
"CRP08C2","Median Price","2021","2021","01","Filings","-","All buyer types","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","140000"
"CRP08C2","Median Price","2021","2021","01","Filings","-","All buyer types","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","370000"
"CRP08C2","Median Price","2021","2021","01","Filings","-","All buyer types","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","162000"
"CRP08C2","Median Price","2021","2021","01","Filings","-","All buyer types","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","179500"
"CRP08C2","Median Price","2021","2021","01","Filings","-","All buyer types","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","200000"
"CRP08C2","Median Price","2021","2021","01","Filings","-","All buyer types","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","208000"
"CRP08C2","Median Price","2021","2021","01","Filings","-","All buyer types","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","390000"
"CRP08C2","Median Price","2021","2021","01","Filings","-","All buyer types","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","212500"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","IE0","Ireland","€","309000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","290000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","223500"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","192500"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","299000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","220000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","395000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","610000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","160000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","390000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","261500"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","320000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","340000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","245000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","221000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","162500"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","249900"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","240000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","172800"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","215500"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","310000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","195000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","185000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","195000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","180000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","375000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","190000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","195000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","229500"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","226500"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","400000"
"CRP08C2","Median Price","2021","2021","01","Filings","130","Buyer with Mortgage","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","230000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","IE0","Ireland","€","220000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","240000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","160000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","130000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","235000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","170000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","380000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","560000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","122000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","355000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","177500"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","290000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","320000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","195000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","181300"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","110000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","207000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","172000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","111500"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","184000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","280000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","138000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","133000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","163000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","110000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","348000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","135000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","140000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","170000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","165000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","352000"
"CRP08C2","Median Price","2021","2021","01","Filings","140","Buyer without Mortgage","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","196500"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","IE0","Ireland","€","280000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","270000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","197000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","165000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","275000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","205000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","395000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","599500"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","139500"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","380000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","235000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","310000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","336300"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","230000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","204300"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","130000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","240000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","220000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","140000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","210000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","300000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","180000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","162000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","185000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","140000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","370000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","163500"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","180000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","202000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","210000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","390000"
"CRP08C2","Median Price","2021","2021","02","Executions","-","All buyer types","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","212300"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","IE0","Ireland","€","310000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","291000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","223500"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","193000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","298300"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","220000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","399000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","610000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","160000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","390000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","265000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","326000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","340000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","246000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","223500"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","162000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","250000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","240000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","175000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","215500"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","310000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","195000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","185000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","195000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","180000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","375000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","190000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","195000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","228000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","227000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","400000"
"CRP08C2","Median Price","2021","2021","02","Executions","130","Buyer with Mortgage","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","230000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","IE0","Ireland","€","224300"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-1434-13a3-e055-000000000001","Cork City Council","€","240000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","€","161000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","€","130000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","€","235000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","€","170000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","€","380000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","€","559500"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","€","124000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","€","352500"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","€","180000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-1435-13a3-e055-000000000001","Galway City Council","€","292000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","€","321300"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","€","200000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","€","181300"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-1490-13a3-e055-000000000001","Longford County Council","€","110000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-1491-13a3-e055-000000000001","Louth County Council","€","210000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","€","175000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","€","119000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-148d-13a3-e055-000000000001","Laois County Council","€","185000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-1494-13a3-e055-000000000001","Meath County Council","€","275000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","€","141000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","€","135000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","€","169800"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","€","112000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","€","350000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","€","135000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","€","142000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-149a-13a3-e055-000000000001","Waterford City & County Council","€","173500"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-149b-13a3-e055-000000000001","Westmeath County Council","€","165000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-149e-13a3-e055-000000000001","Wicklow County Council","€","359000"
"CRP08C2","Median Price","2021","2021","02","Executions","140","Buyer without Mortgage","2ae19629-149c-13a3-e055-000000000001","Wexford County Council","€","197500"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","IE0","Ireland","Number","35"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-1434-13a3-e055-000000000001","Cork City Council","Number","37"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-14a2-13a3-e055-000000000001","Clare County Council","Number","38"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-149d-13a3-e055-000000000001","Cavan County Council","Number","38"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-14a3-13a3-e055-000000000001","Cork County Council","Number","34"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-1492-13a3-e055-000000000001","Carlow County Council","Number","35"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-1433-13a3-e055-000000000001","Dublin City Council","Number","34"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire Rathdown County Council","Number","36"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-14a4-13a3-e055-000000000001","Donegal County Council","Number","37"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-14a0-13a3-e055-000000000001","Fingal County Council","Number","33"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-14a5-13a3-e055-000000000001","Galway County Council","Number","37"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-1435-13a3-e055-000000000001","Galway City Council","Number","36"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-14a7-13a3-e055-000000000001","Kildare County Council","Number","33"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-14a8-13a3-e055-000000000001","Kilkenny County Council","Number","37"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-14a6-13a3-e055-000000000001","Kerry County Council","Number","39"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-1490-13a3-e055-000000000001","Longford County Council","Number","40"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-1491-13a3-e055-000000000001","Louth County Council","Number","34"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","Number","35"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","Number","44"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-148d-13a3-e055-000000000001","Laois County Council","Number","34"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-1494-13a3-e055-000000000001","Meath County Council","Number","34"
"CRP08C3","Median Age","2010","2010","01","Filings","-","All buyer types","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","Number","36"
