"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03721V04469","Transaction Class","C03788V04538","NUTS 3 Region","C03722V04470","Type of Buyer","UNIT","VALUE"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","110","Buyer with child/children","€","63500"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","120","Buyer without child/children","€","57100"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","All buyer types","€","69600"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","110","Buyer with child/children","€","72800"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","120","Buyer without child/children","€","67400"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","-","All buyer types","€","70800"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","110","Buyer with child/children","€","74400"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","120","Buyer without child/children","€","65300"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","-","All buyer types","€","63300"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","110","Buyer with child/children","€","68200"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","120","Buyer without child/children","€","56900"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","-","All buyer types","€","76300"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","110","Buyer with child/children","€","82600"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","120","Buyer without child/children","€","71400"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","All buyer types","€","94800"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","110","Buyer with child/children","€","102800"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","120","Buyer without child/children","€","89000"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","-","All buyer types","€","77300"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","110","Buyer with child/children","€","83200"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","120","Buyer without child/children","€","72000"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","-","All buyer types","€","61300"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","110","Buyer with child/children","€","67400"
"CRP01C4","Median Income","2017","2017","02","Executions","120","Joint transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","120","Buyer without child/children","€","54500"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","IE0","Ireland","-","All buyer types","€","65500"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","IE0","Ireland","110","Buyer with child/children","€","79400"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","IE0","Ireland","120","Buyer without child/children","€","57300"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","All buyer types","€","46800"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","110","Buyer with child/children","€","58700"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","120","Buyer without child/children","€","40100"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","All buyer types","€","53700"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","110","Buyer with child/children","€","71800"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","120","Buyer without child/children","€","45400"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","-","All buyer types","€","56200"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","110","Buyer with child/children","€","69100"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","120","Buyer without child/children","€","48000"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","-","All buyer types","€","54800"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","110","Buyer with child/children","€","67900"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","120","Buyer without child/children","€","47900"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","-","All buyer types","€","63000"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","110","Buyer with child/children","€","80600"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","120","Buyer without child/children","€","53500"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","All buyer types","€","82700"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","110","Buyer with child/children","€","97600"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","120","Buyer without child/children","€","74800"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","-","All buyer types","€","67300"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","110","Buyer with child/children","€","77200"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","120","Buyer without child/children","€","60700"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","-","All buyer types","€","50800"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","110","Buyer with child/children","€","60900"
"CRP01C4","Median Income","2018","2018","01","Filings","-","All Transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","120","Buyer without child/children","€","43800"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","IE0","Ireland","-","All buyer types","€","41000"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","IE0","Ireland","110","Buyer with child/children","€","38400"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","IE0","Ireland","120","Buyer without child/children","€","41200"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","All buyer types","€","32700"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","110","Buyer with child/children","€","31400"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","120","Buyer without child/children","€","33000"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","All buyer types","€","35500"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","110","Buyer with child/children","€","37600"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","120","Buyer without child/children","€","35200"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","-","All buyer types","€","36500"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","110","Buyer with child/children","€","37100"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","120","Buyer without child/children","€","36300"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","-","All buyer types","€","37300"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","110","Buyer with child/children","€","38600"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South East","120","Buyer without child/children","€","36900"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","-","All buyer types","€","39900"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","110","Buyer with child/children","€","42800"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","604546A1-A856-4B9B-AD46-E88B27C27155","South West","120","Buyer without child/children","€","39500"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","-","All buyer types","€","53500"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","110","Buyer with child/children","€","40700"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","120","Buyer without child/children","€","54500"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","-","All buyer types","€","41700"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","110","Buyer with child/children","€","40300"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid East","120","Buyer without child/children","€","41900"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","-","All buyer types","€","34700"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","110","Buyer with child/children","€","33800"
"CRP01C4","Median Income","2018","2018","01","Filings","110","Sole transactions","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midlands","120","Buyer without child/children","€","35100"
"CRP01C4","Median Income","2018","2018","01","Filings","120","Joint transactions","IE0","Ireland","-","All buyer types","€","80600"
"CRP01C4","Median Income","2018","2018","01","Filings","120","Joint transactions","IE0","Ireland","110","Buyer with child/children","€","84900"
"CRP01C4","Median Income","2018","2018","01","Filings","120","Joint transactions","IE0","Ireland","120","Buyer without child/children","€","76700"
"CRP01C4","Median Income","2018","2018","01","Filings","120","Joint transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","-","All buyer types","€","60000"
"CRP01C4","Median Income","2018","2018","01","Filings","120","Joint transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","110","Buyer with child/children","€","65000"
"CRP01C4","Median Income","2018","2018","01","Filings","120","Joint transactions","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","120","Buyer without child/children","€","54600"
"CRP01C4","Median Income","2018","2018","01","Filings","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","-","All buyer types","€","71600"
"CRP01C4","Median Income","2018","2018","01","Filings","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","110","Buyer with child/children","€","77700"
"CRP01C4","Median Income","2018","2018","01","Filings","120","Joint transactions","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","120","Buyer without child/children","€","63800"
"CRP01C4","Median Income","2018","2018","01","Filings","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","-","All buyer types","€","71500"
"CRP01C4","Median Income","2018","2018","01","Filings","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","110","Buyer with child/children","€","74900"
"CRP01C4","Median Income","2018","2018","01","Filings","120","Joint transactions","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid West","120","Buyer without child/children","€","68600"
